,listing_url,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
108,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-1999-ID206981438.html,Mitsubishi,Lancer,1999,Diesel,Manual,Sedan,1300,2026-01-30 18:38:41
109,https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%B3%D9%8A-300-1989-ID204772533.html,Mercedes-Benz,C300,1989,Benzine,Automatic,Sedan,2969,2026-01-30 18:38:57
110,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-128-1980-ID202344319.html,Fiat,128,1980,Diesel,Manual,Sedan,1300,2026-01-30 18:39:11
111,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-%D9%83%D8%B1%D8%B3%D8%AA%D8%A7%D9%84%D8%A9-1998-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-6-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-IDh7162543.html,Mitsubishi,Lancer,1998,Benzine,Manual,Sedan,,2026-01-30 18:39:22
112,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-%D8%B2%D8%AF-%D8%A5%D8%B3-2024-%D9%81%D9%82%D8%B7-25-%D8%A7%D9%84%D9%81-%D9%83%D9%8A%D9%84%D9%88-mg-zs-2024-zeroooo-ID206948868.html,MG,ZS,2024,Benzine,Automatic,Estate,1500,2026-01-30 18:39:46
113,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%A3%D9%83%D9%88%D8%B1%D8%AF-1985-%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9-%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-IDh7162820.html,Honda,Accord,1985,Benzine,Automatic,Sedan,,2026-01-30 18:39:57
114,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%A8%D9%8A%D8%AA%D9%84-1973-%D8%A7%D9%84%D9%84%D9%85%D8%A7%D9%86%D9%8A-ID206986560.html,Volkswagen,Beetle,1973,Benzine,Manual,Sedan,1600,2026-01-30 18:40:11
115,https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%88%D8%A7%D9%8A%D8%B3%D8%AA-%D8%A7%D8%B3-05-2026-ID206880478.html,Soueast,S05,2026,Benzine,Automatic,Hatchback,1500,2026-01-30 18:40:26
116,https://www.dubizzle.com.eg/en/ad/proton-saga-2026-ID206322326.html,Proton,Saga,2026,Benzine,Automatic,Sedan,,2026-01-30 18:40:43
117,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%88-7-chery-tiggo-7-ID206267909.html,Chery,Tiggo 7,2026,Benzine,Automatic,SUV,1500,2026-01-30 18:41:00
118,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2009-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AD%D8%AF%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%82%D8%A8%D8%A9-IDh7162876.html,Chevrolet,Lanos,2009,Benzine,Manual,Sedan,,2026-01-30 18:41:14
119,https://www.dubizzle.com.eg/en/ad/renault-kadjar-2017-%D8%A7%D9%86%D8%A7-%D9%85%D8%A7%D9%84%D9%83-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87-%D9%85%D8%B4-%D9%85%D8%B9%D8%B1%D8%B6-%D9%88%D9%84%D8%A7-%D9%88%D8%B3%D9%8A%D8%B7-ID206983058.html,Renault,Kadjar,2017,Benzine,Automatic,SUV,1200,2026-01-30 18:41:38
120,https://www.dubizzle.com.eg/en/ad/%D9%84%D8%A7%D8%AF%D8%A7-2107-2010-%D8%AA%D8%A7%D9%83%D8%B3%D9%8A-%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-ID206984355.html,Lada,2107,2010,Natural Gas,Manual,Sedan,1600,2026-01-30 18:41:55
121,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%A7%D8%AA%D8%B1%D8%A7%D8%AC-2014-ID206980348.html,Mitsubishi,Atrage,2014,Benzine,Automatic,Sedan,1200,2026-01-30 18:42:09
122,https://www.dubizzle.com.eg/en/ad/suzuki-van-2008-ID206104479.html,Suzuki,Van,2008,Benzine,Manual,Van / Bus,1000,2026-01-30 18:42:22
123,https://www.dubizzle.com.eg/en/ad/mercedes-benz-c180-2026-ID206981771.html,Mercedes-Benz,C180,2026,Benzine,Automatic,Sedan,,2026-01-30 18:42:40
124,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D8%A8%D9%8A%D9%83%D8%AA%D8%B1%D8%A7-2005-ID206987219.html,Kia,Spectra,2005,Benzine,Manual,Sedan,1600,2026-01-30 18:42:51
125,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D8%A7%D8%B1%D9%88%D9%83-2021-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%B2%D9%8A%D8%B1%D9%88%D9%88%D9%88%D9%88skoda-karoq-zerooo-ID206983706.html,Skoda,Karoq,2021,Benzine,Automatic,Estate,1400,2026-01-30 18:43:10
126,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2006-ID206985152.html,Chevrolet,Optra,2006,Benzine,Manual,Sedan,1500,2026-01-30 18:43:29
127,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%84%D9%88%D8%AC%D8%A7%D9%86-2011-ID206985413.html,Renault,Logan,2011,Benzine,Manual,Sedan,1600,2026-01-30 18:43:40
128,https://www.dubizzle.com.eg/en/ad/kia-cerato-2015-ID206984531.html,Kia,Cerato,2015,Benzine,Automatic,Sedan,,2026-01-30 18:44:02
129,https://www.dubizzle.com.eg/en/ad/%D8%AC%D9%8A%D9%84%D9%89-%D8%A8%D8%A7%D9%86%D8%AF%D9%8A%D9%86%D9%88-2013-ID206982149.html,Geely,Pandido,2013,Diesel,Automatic,Hatchback,,2026-01-30 18:44:22
130,https://www.dubizzle.com.eg/en/ad/%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%88%D9%83%D9%8A%D9%84-%D9%88%D9%84%D9%8A%D8%B3-%D8%A7%D8%B3%D8%AA%D9%8A%D8%B1%D8%A7%D8%AF-%D8%B2%D9%8A%D8%B1%D9%88%D9%88%D9%88-c200-amg-night-package2023-ID206987241.html,Mercedes-Benz,C200,2023,Benzine,Automatic,Sedan,1600,2026-01-30 18:44:41
131,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%89-%D8%B3%D9%88%D9%8A%D9%81%D8%AA-1996-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%A7%D8%B4%D8%B1-%D9%85%D9%86-%D8%B1%D9%85%D8%B6%D8%A7%D9%86-IDh7162542.html,Suzuki,Swift,1996,Benzine,Manual,Hatchback,,2026-01-30 18:44:52
132,https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-1985-ID206736745.html,Toyota,Corona,1985,Benzine,Manual,Sedan,1600,2026-01-30 18:45:05
133,https://www.dubizzle.com.eg/en/ad/e200-exclusive-premium-plus-ID206974303.html,Mercedes-Benz,E200,2026,Benzine,Automatic,Sedan,2000,2026-01-30 18:45:22
134,https://www.dubizzle.com.eg/en/ad/hyundai-elantra-2021-ID206653592.html,Hyundai,Elantra,2021,Benzine,Automatic,Sedan,,2026-01-30 18:45:41
135,https://www.dubizzle.com.eg/en/ad/cupra-formentor-2024-ID206981059.html,Cupra,Formentor,2024,Benzine,Automatic,SUV,2000,2026-01-30 18:45:55
136,https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%AF%D8%AC-%D8%B1%D8%A7%D9%85-2011-dodge-ram-2011-ID206946440.html,Dodge,Ram,2011,Benzine,Automatic,Pickup,5700,2026-01-30 18:46:07
137,https://www.dubizzle.com.eg/en/ad/renault-megane-2022-ID206985155.html,Renault,Megane,2022,Benzine,Automatic,Sedan,1600,2026-01-30 18:46:20
138,https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A7%D9%8A-200-2020-ID206944929.html,Mercedes-Benz,E200,2020,Benzine,Automatic,Sedan,2000,2026-01-30 18:46:33
139,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D9%88%D8%A8%D9%8A%D8%B1%D8%A7-%D9%88%D8%A7%D9%86-%D8%B1%D8%AE%D8%B5%D8%A9-%D8%AD%D8%AA%D9%8A-%D9%A2%D9%A0%D9%A2%D9%A7-ID206980625.html,Daewoo,Nubira,1997,Benzine,Manual,Sedan,,2026-01-30 18:46:48
140,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A5%D9%84%D9%8A%D9%86%D8%AA%D8%B1%D8%A7-2019-ID206984330.html,Hyundai,Elantra,2019,Electric,Automatic,Sedan,1600,2026-01-30 18:47:07
141,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%84%D9%88%D8%AC%D8%A7%D9%86-%D9%85%D8%A7%D9%86%D9%8A%D9%88%D8%A7%D9%84-2016-ID206981383.html,Renault,Logan,2016,Benzine,Manual,Sedan,1600,2026-01-30 18:47:25
142,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B4%D9%88%D9%85%D8%A7-1999-ID206986858.html,Kia,Shuma,1999,Benzine,Automatic,Sedan,1600,2026-01-30 18:47:37
143,https://www.dubizzle.com.eg/en/ad/mercedes-gls580-ID206986223.html,Mercedes-Benz,GL-Class,2023,Benzine,Automatic,4X4,4000,2026-01-30 18:47:50
144,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-2011-ID206982856.html,Mitsubishi,Lancer,2011,Benzine,Automatic,Sedan,,2026-01-30 18:48:02
145,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88-2022-ID206410970.html,Kia,Cerato,2022,Benzine,Automatic,Sedan,1600,2026-01-30 18:48:21
146,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2007-ID205917629.html,Chevrolet,Lanos,2007,Benzine,Manual,Sedan,,2026-01-30 18:48:38
147,https://www.dubizzle.com.eg/en/ad/%D9%83%D8%A7%D9%8A%D9%8A-%D8%A7%D9%83%D8%B3-3-%D8%A8%D8%B1%D9%88-2026-%D8%AD%D8%AC%D9%85-%D9%85%D8%AA%D9%88%D8%B3%D8%B7-%D9%83%D9%85%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%85%D9%85%D9%8A%D8%B2%D9%87-%D8%B3%D8%B9%D8%B1-%D9%86%D8%A7%D8%A7%D8%A7%D8%A7%D8%A7%D8%B1-ID205943724.html,Kaiyi,X3 Pro,2026,Benzine,Automatic,SUV,1500,2026-01-30 18:48:51
148,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%81%D8%A7%D9%86-2015-ID206988447.html,Suzuki,Van,2015,Benzine,Manual,Van / Bus,1600,2026-01-30 18:49:04
149,https://www.dubizzle.com.eg/en/ad/volkswagen-golf-2015-ID205724452.html,Volkswagen,Golf,2015,Benzine,Automatic,Hatchback,,2026-01-30 18:49:24
150,https://www.dubizzle.com.eg/en/ad/renault-clio-2003-ID206980072.html,Renault,Clio,2003,Benzine,Manual,Sedan,1200,2026-01-30 18:49:37
151,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%83%D9%84%D9%8A%D9%88-1995-ID205740185.html,Renault,Clio,1995,Benzine,Manual,Hatchback,1400,2026-01-30 18:49:49
152,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%B3%D9%88%D9%86%D9%8A%D9%83-2013-ID206987724.html,Chevrolet,Sonic,2013,Benzine,Automatic,Sedan,1600,2026-01-30 18:50:03
153,https://www.dubizzle.com.eg/en/ad/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%A5%D9%83%D8%B3%D8%A8%D8%A7%D9%86%D8%AF%D8%B1-2022-ID206981398.html,Mitsubishi,Xpander,2022,Benzine,Automatic,Estate,1500,2026-01-30 18:50:22
154,https://www.dubizzle.com.eg/en/ad/skoda-superb-2024-ID206961338.html,Skoda,Superb,2024,Benzine,Automatic,Sedan,1400,2026-01-30 18:50:38
155,https://www.dubizzle.com.eg/en/ad/seat-leon-for-sale-ID193443337.html,Seat,Leon,2019,Benzine,Automatic,Hatchback,1600,2026-01-30 18:50:55
156,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2026-%D8%A3%D8%B1%D8%AE%D8%B5-%D8%A3%D8%B4%D9%8A%D9%83-%D8%B9%D8%B1%D8%A8%D9%8A%D9%87-ID205943786.html,Chevrolet,Optra,2026,Benzine,Automatic,Sedan,1500,2026-01-30 18:51:12
157,https://www.dubizzle.com.eg/en/ad/jeep-wrangler-2010-ID206986444.html,Jeep,Wrangler,2010,Benzine,Automatic,4X4,3700,2026-01-30 18:51:31
158,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-504-1973-ID206986057.html,Peugeot,504,1973,Benzine,Manual,Other,,2026-01-30 18:51:45
159,https://www.dubizzle.com.eg/en/ad/%D8%A7%D8%B3%D8%A8%D9%8A%D8%B1%D8%A7%D9%86%D8%B2%D8%A7-a113-2010-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AF%D9%85%D9%8A%D8%A7%D8%B7-IDh7162828.html,Speranza,A113,2010,Benzine,Manual,Hatchback,,2026-01-30 18:51:55
160,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%D9%8A%D9%88-%D8%A5%D9%83%D8%B3-5-2020-ID206985571.html,BMW,X5,2020,Benzine,Automatic,SUV,3000,2026-01-30 18:52:15
161,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D8%AA%D8%A7%D9%84%D9%8A%D8%A7%D9%86%D8%AA-2026-renault-taliant-%D9%81%D8%A6%D8%A9-%D8%AA%D8%A7%D9%86%D9%8A%D8%A9-ID206979972.html,Renault,Taliant,2026,Benzine,Automatic,Sedan,,2026-01-30 18:52:28
162,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D8%B1%D8%AF-%D8%B1%D8%A7%D9%86%D8%AC%D8%B1-2005-2-%D9%83%D8%A7%D8%A8%D9%8A%D9%86%D8%A9-%D8%AF%D9%81%D8%B9-%D8%B1%D8%A8%D8%A7%D8%B9%D9%8A-ID206979710.html,Ford,Ranger,2005,Diesel,Manual,Pickup,,2026-01-30 18:52:39
163,https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%86%D9%88-%D9%84%D9%88%D8%AC%D8%A7%D9%86-2015-ID206982513.html,Renault,Logan,2015,Benzine,Manual,Sedan,1600,2026-01-30 18:52:57
164,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%85-%D8%AC%D9%89-%D8%AC%D9%89-%D8%AA%D9%89-2026-ID206880868.html,MG,GT,2026,Benzine,Automatic,Sedan,1500,2026-01-30 18:53:13
165,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%AA%D9%8A%D8%AC%D9%88%D8%A7%D9%86-2017-volkswagen-tiguan-2017-ID206826054.html,Volkswagen,Tiguan,2017,Benzine,Automatic,SUV,1400,2026-01-30 18:53:24
166,https://www.dubizzle.com.eg/en/ad/mercedes-benz-a150-2005-ID206641872.html,Mercedes-Benz,A150,2005,Benzine,Automatic,Hatchback,1500,2026-01-30 18:53:38
167,https://www.dubizzle.com.eg/en/ad/daewoo-leganza-2000-ID206449933.html,Daewoo,Leganza,2000,Benzine,Automatic,Sedan,2000,2026-01-30 18:53:49
168,https://www.dubizzle.com.eg/en/ad/kia-carens-2014-ID206980597.html,Kia,Carens,2014,Benzine,Automatic,MPV,,2026-01-30 18:54:08
169,https://www.dubizzle.com.eg/en/ad/%D9%84%D8%A7%D8%AF%D8%A7-%D8%AC%D8%B1%D8%A7%D9%86%D8%AA%D8%A7-2018-%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9-%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9-IDh7162878.html,Lada,Granta,2018,Benzine,Manual,Sedan,,2026-01-30 18:54:19
170,https://www.dubizzle.com.eg/en/ad/mitsubishi-xpander2024-%D8%B1%D8%AE%D8%B5%D8%AA-%D9%81%D9%82%D8%B7%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%A5%D9%83%D8%B3%D8%A8%D8%A7%D9%86%D8%AF%D8%B1-2024-ID206983086.html,Mitsubishi,Xpander,2024,Benzine,Automatic,SUV,1600,2026-01-30 18:54:40
171,https://www.dubizzle.com.eg/en/ad/citroen-c5-shine-2026-%D8%A8%D8%A3%D9%81%D8%B6%D9%84-%D8%B9%D8%B1%D9%88%D8%B6-%D8%A7%D9%84%D9%83%D8%A7%D8%B4-%D8%A8%D8%A7%D9%83-ID206353159.html,Citroen,C5 Aircross,2026,Benzine,Automatic,SUV,,2026-01-30 18:54:53
172,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A3%D9%83%D8%B3%D9%86%D8%AA-1999-ID204796430.html,Hyundai,Accent,1999,Benzine,Manual,Sedan,1500,2026-01-30 18:55:00
173,https://www.dubizzle.com.eg/en/ad/mercedes-benz-s560-2020-ID206942439.html,Mercedes-Benz,S560,2020,Benzine,Automatic,Sedan,4000,2026-01-30 18:55:10
174,https://www.dubizzle.com.eg/en/ad/mitsubishi-xpander-2024-premimum-line-ID206563066.html,Mitsubishi,Xpander,2024,Benzine,Automatic,MPV,,2026-01-30 18:55:20
175,https://www.dubizzle.com.eg/en/ad/renault-megane-2021-ID206411574.html,Renault,Megane,2021,Benzine,Automatic,Sedan,1600,2026-01-30 18:55:31
176,https://www.dubizzle.com.eg/en/ad/zeekr-001-2023-ID206986388.html,Zeekr,001,2023,Electric,Automatic,Sedan,,2026-01-30 18:55:40
177,https://www.dubizzle.com.eg/en/ad/alfa-romeo-tonale-2025-veloce-ID206914245.html,Alfa Romeo,Tonale,2025,Benzine,Automatic,SUV,2000,2026-01-30 18:55:49
178,https://www.dubizzle.com.eg/en/ad/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%B3%D9%86%D8%AA%D8%B1%D8%A7-2020-ID206981032.html,Nissan,Sentra,2020,Benzine,Automatic,Sedan,1600,2026-01-30 18:55:54
179,https://www.dubizzle.com.eg/en/ad/bmw-x1-2019-ID206982278.html,BMW,X1,2019,Benzine,Automatic,SUV,2000,2026-01-30 18:56:05
180,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A5%D9%86-300-2017-ID206985680.html,Chevrolet,N300,2017,Natural Gas,Manual,Van / Bus,1200,2026-01-30 18:56:12
181,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-504-%D8%A5%D8%B3%D8%AA%D9%8A%D8%B4%D9%86-1979-ID206191222.html,Peugeot,504 SW,1979,Benzine,Manual,Hatchback,2000,2026-01-30 18:56:18
182,https://www.dubizzle.com.eg/en/ad/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%B5%D9%86%D9%8A-2024-ID206982883.html,Nissan,Sunny,2024,Benzine,Automatic,Sedan,1600,2026-01-30 18:56:28
183,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%AC%D9%88%D9%84%D9%81-2-1986-%D9%85%D8%A7%D9%86%D9%8A%D9%88%D8%A7%D9%84-ID206979901.html,Volkswagen,Golf,1986,Benzine,Manual,Hatchback,1800,2026-01-30 18:56:35
184,https://www.dubizzle.com.eg/en/ad/%D8%AF%D8%A7%D9%8A%D9%88-%D9%86%D9%88%D8%A8%D9%8A%D8%B1%D8%A7-1-1997-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%82%D9%86%D8%A7%D8%B7%D8%B1-IDh7162767.html,Daewoo,Nubira,1997,Diesel,Automatic,Sedan,,2026-01-30 18:56:41
185,https://www.dubizzle.com.eg/en/ad/%D9%83%D9%8A%D8%A7-%D8%B4%D9%88%D9%85%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID199845534.html,Kia,Shuma,1999,Benzine,Manual,Sedan,1500,2026-01-30 18:56:48
186,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%81%D9%8A%D8%B1%D9%86%D8%A7-2014-ID205300010.html,Hyundai,Verna,2014,Benzine,Automatic,Sedan,1600,2026-01-30 18:56:59
187,https://www.dubizzle.com.eg/en/ad/jeep-wrangler-2010-ID206942241.html,Jeep,Wrangler,2010,Benzine,Automatic,4X4,3800,2026-01-30 18:57:09
188,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A3%D8%AE%D8%B1%D9%89-2009-ID206987756.html,Chevrolet,Other,2009,Diesel,Manual,Pickup,7000,2026-01-30 18:57:18
189,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D8%A7%D8%AA-128-1978-ID205915448.html,Fiat,128,1978,Benzine,Manual,Sedan,1200,2026-01-30 18:57:24
190,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%B3%D9%88%D9%84%D8%A7%D8%B1%D9%8A%D8%B3-2017-ID206987852.html,Hyundai,Solaris,2017,Benzine,Automatic,Hatchback,,2026-01-30 18:57:31
191,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D8%B1%D9%89-%D8%AA%D9%8A%D8%AC%D9%88-7-%D8%A8%D8%B1%D9%88-2022-ID206927194.html,Chery,Tiggo 7 Pro,2022,Benzine,Automatic,Hatchback,1500,2026-01-30 18:57:38
192,https://www.dubizzle.com.eg/en/ad/%D9%81%D9%88%D9%84%D9%83%D8%B3%D9%81%D8%A7%D8%BA%D9%86-%D8%A8%D9%8A%D8%AA%D9%84-1972-ID206984806.html,Volkswagen,Beetle,1972,Benzine,Manual,Sedan,1300,2026-01-30 18:57:45
193,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%81%D8%A7%D9%86-2022-ID206982372.html,Suzuki,Van,2022,Benzine,Manual,Van / Bus,1000,2026-01-30 18:57:54
194,https://www.dubizzle.com.eg/en/ad/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%AA%D9%88%D8%B3%D8%A7%D9%86-2026-ID206646511.html,Hyundai,Tucson,2026,Benzine,Automatic,SUV,1600,2026-01-30 18:58:03
195,https://www.dubizzle.com.eg/en/ad/suzuki-s-presso-2021-ID206984446.html,Suzuki,S-Presso,2021,Benzine,Manual,Hatchback,,2026-01-30 18:58:11
196,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%84%D8%A7%D9%86%D9%88%D8%B3-2011-ID206982350.html,Chevrolet,Lanos,2011,Benzine,Manual,Sedan,1500,2026-01-30 18:58:18
197,https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%88%D8%AF%D9%8A-%D9%83%D9%8A%D9%88-3-2021-ID206495224.html,Audi,Q3,2021,Benzine,Automatic,SUV,1400,2026-01-30 18:58:27
198,https://www.dubizzle.com.eg/en/ad/jeep-cherokee-1998-ID206688077.html,Jeep,Cherokee,1998,Benzine,Automatic,4X4,4000,2026-01-30 18:58:36
199,https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%AC%D9%88-407-2008-ID206984633.html,Peugeot,407,2008,Benzine,Automatic,Sedan,2200,2026-01-30 18:58:43
200,https://www.dubizzle.com.eg/en/ad/%D8%B3%D9%88%D8%B2%D9%88%D9%83%D9%8A-%D9%86%D9%82%D9%84-2016-ID206982782.html,Suzuki,Pick up,2016,Benzine,Manual,Pickup,1000,2026-01-30 18:58:50
201,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%A7%D9%88%D8%A8%D8%AA%D8%B1%D8%A7-2007-ID206712802.html,Chevrolet,Optra,2007,Benzine,Automatic,Sedan,1600,2026-01-30 18:58:59
202,https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D8%A5%D9%8A-180-2019-ID206984315.html,Mercedes-Benz,E180,2019,Benzine,Automatic,Sedan,1600,2026-01-30 18:59:06
